1.0082,0.011001
2.0081,0.010986
0.47019,0.1473
0.57018,0.14726
0.67016,0.14723
0.87014,0.14714
1.0701,0.14706
1.2701,0.14697
1.3301,0.015455
2.6599,0.015458
0.75218,0.015589
1.5053,0.015318
1,0
2,0
3,0
4,0
5,0
5,0
5,0
5,0
-2,0
1,0
1,0
1,0
0.5,0
1,0
